Majority protein IDs,Protein names,Gene names,Peptides,Sequence coverage [%],Azaguanine_1,Raltitrexed_1,Topotecan_1,Floxuridine_1,Nutlin_1,Dasatinib_1,Gefitinib_1,Vincristine_1,Bortezomib_1,Azaguanine_2,Raltitrexed_2,Topotecan_2,Floxuridine_2,Nutlin_2,Dasatinib_2,Gefitinib_2,Vincristine_2,Bortezomib_2,Azaguanine_3,Raltitrexed_3,Topotecan_3,Floxuridine_3,Nutlin_3,Dasatinib_3,Gefitinib_3,Vincristine_3,Bortezomib_3
Q96C01;E7EQY1;C9JF51;C9J2Y4,Protein FAM136A,FAM136A,12,81.2,1.051556084,1.004454436,0.723049251,0.845160933,0.816233,1.108567179,1.010870039,0.745193968,0.647613469,0.96914529,0.957584118,0.825430546,0.861420341,0.853453539,1.124590897,1.030394427,0.879133937,0.726164609,0.955694636,1.078853835,0.69452048,0.861471453,0.822970572,1.095531994,1.012322534,0.745397722,0.722988348
Q9UQ80;Q9UQ80-2;F8VR77;F8W0A3;H0YIN7;F8VZ69,Proliferation-associated protein 2G4,PA2G4,28,81.2,1.098147769,1.015901363,1.037819049,1.030508707,1.151105647,1.119065685,0.995430056,1.115804339,0.843537303,1.149180243,1.059774867,1.051591807,1.152991434,1.163874809,1.206370343,1.103947623,1.069656525,0.913178282,1.043678422,1.062803902,1.068804528,1.043201543,1.132112724,1.075064072,1.015330972,1.076512094,0.814941294
P07355;P07355-2;H0YN42;H0YMD0;H0YMU9;H0YM50;A6NMY6;H0YNP5;H0YN28;H0YL33;H0YKS4;H0YMM1;H0YKZ7;H0YLV6;H0YMT9;H0YKX9;H0YKL9;H0YMW4;H0YNA0;H0YKV8;H0YN52;H0YMD9;H0YNB8;H0YKN4;H0YLE2,Annexin A2;Annexin;Putative annexin A2-like protein,ANXA2;ANXA2P2,34,81.1,1.103734362,1.015778252,0.824324255,1.004343698,1.074407223,0.893520934,1.172023415,0.977998243,0.711641198,1.294597139,1.241195115,1.10886889,1.42279218,1.543646698,1.307182118,1.506933302,1.296432967,0.951606459,1.134038556,1.052435451,0.871888309,1.105473522,1.21800532,0.942981824,1.156872311,1.028861083,0.753649749
P06733;K7EM90,Alpha-enolase,ENO1,36,81.1,1.050987099,0.975996007,1.097228787,1.073037678,1.050271373,1.096091783,1.026506873,1.19780163,0.744416922,1.042035127,0.986132452,1.09508772,1.071124832,1.030512326,1.131590672,1.056609561,1.242847578,0.776931956,1.025610545,1.058231708,1.157058997,1.100055248,1.091739743,1.097146311,1.090418138,1.285452524,0.866993387
Q96B45;A0A0B4J1R7,UPF0693 protein C10orf32,C10orf32;C10orf32-ASMT,7,81,1.01048846,0.993885916,1.000328283,1.110620811,1.054050226,1.072031307,0.951617697,0.95953812,0.852807704,1.0699058,1.002750655,1.094953877,1.044856967,1.421802505,1.333769747,1.089329721,1.014111995,1.015351142,1.119683017,0.988268137,0.922590116,0.943018605,0.86497461,1.028512804,0.848695832,0.775123446,0.786556261
Q9H910-2;H3BU16;H3BMT0,Hematological and neurological expressed 1-like protein,HN1L,12,81,1.248829398,1.012394273,0.849483838,0.757559299,0.769639484,0.764175641,1.132789808,0.573013413,0.665505675,1.077813569,1.64202181,1.095379263,1.504521493,1.687971145,1.838367805,1.52713469,0.990210361,1.453678294,0.600791629,1.252647235,0.735215406,0.981653453,0.91700041,0.554109722,0.559322881,0.49468555,0.767175766
E5RIW3;E5RJD8;O75347;E5RHG6;O75347-2;E5RIX8,Tubulin-specific chaperone A,TBCA,13,81,1.116737831,0.96056776,0.723111781,0.779446481,0.785288187,0.758232978,0.864926696,0.87016408,0.665358431,1.141728761,1.197570347,0.882476692,1.266627071,1.08102936,1.251991797,1.198338831,1.010742132,0.856130112,0.909070136,1.044667909,0.823538471,0.998197014,0.863695752,0.860847189,0.843952195,0.897977786,0.661590206
Q13404;Q13404-8,Ubiquitin-conjugating enzyme E2 variant 1,UBE2V1,13,81,1.249513488,1.060020152,1.127390115,1.309322351,0.9512822,1.288503113,1.111808138,1.449483622,0.814011657,1.256963005,1.050655325,1.017784075,1.200435807,1.140902746,1.15060118,0.966248458,1.149724947,0.558267123,1.084264087,0.636774535,0.739731853,1.131657122,0.535463684,0.885755272,0.826517794,0.739444195,1.345503815
O60493;O60493-4;O60493-2;O60493-3,Sorting nexin-3,SNX3,15,80.9,1.063777822,0.982739763,0.874935619,0.974893878,0.838062622,1.0319437,1.016543753,0.989492947,1.084966544,1.170058823,1.196339582,1.253895657,1.240312285,1.020325963,1.420737801,1.353759878,1.300892907,1.34601108,1.116739743,0.933679219,0.793792146,0.974453792,0.687655882,0.93064506,1.032273912,0.95941244,0.977701822
P60660-2;G8JLA2;F8VZU9;F8W180;F8VXL3,Myosin light polypeptide 6,MYL6,11,80.8,1.291929652,1.286233048,0.987607634,0.977655023,0.889143178,0.857482978,1.041840186,0.97334365,1.179035964,1.152892901,1.151368394,1.22290932,1.325091627,0.944276214,1.153562629,1.18845863,1.057630858,1.167837112,1.131441556,1.035732876,0.901837236,1.027858836,0.841016474,0.847205013,0.850679548,0.742273605,0.829370691
O14737;K7EQA1;O14737-2;K7ESJ4;Q3HM38;X6R2P6,Programmed cell death protein 5,PDCD5,12,80.8,1.07255261,0.969742457,1.607591102,0.95651853,1.326484467,0.911739455,0.94085024,1.101230541,1.191480865,0.937796666,0.926412632,1.091482744,0.926579008,0.768150197,1.108698362,0.85172429,1.002665841,0.868191595,1.083496381,0.992309131,1.339408597,1.003591577,1.017887689,0.995392471,0.820514712,0.891893806,0.98454899
P30086,Phosphatidylethanolamine-binding protein 1;Hippocampal cholinergic neurostimulating peptide,PEBP1,14,80.7,1.022398981,0.985237173,0.952129495,0.855812313,0.795294438,0.871442594,1.052554639,0.874655693,0.621253711,1.193276913,1.161240672,1.196339413,1.20769043,1.055235985,1.616114874,1.327378557,1.19828379,0.748169655,1.131422571,1.018605836,1.033873898,1.029548674,0.883159994,1.024119347,0.979349884,0.92617786,0.647635416
Q8WW59,SPRY domain-containing protein 4,SPRYD4,15,80.7,0.947534753,1.048879163,0.954015327,0.956179705,1.11900317,0.989288263,1.096286696,0.884207854,0.667272946,1.33438004,1.215189321,1.549952165,1.563834785,1.815556332,1.842321677,1.611019994,1.217020296,0.980024752,0.968693264,1.244247895,0.944539557,1.099036388,1.531312326,1.168679164,1.131324391,1.089349158,0.620102976
O00161;O00161-2;H3BM38;H3BNE1;H3BR18;H3BPJ0;H3BV99;H3BP15;H3BQY9;H3BR99;H3BNG6;H3BU94,Synaptosomal-associated protein 23;Synaptosomal-associated protein,SNAP23,14,80.6,1.02245771,1.003031084,0.885725818,0.988977514,0.888298652,1.144433698,1.092729942,0.918133205,0.734630556,1.069946049,0.992849154,0.970351391,1.026403549,0.947953333,1.144710807,1.114594457,0.971803022,0.849199346,0.983646828,0.945825415,0.853751658,0.914103903,0.776585352,1.183184491,1.123405607,0.946281394,0.675295159
Q9H910;Q9H910-3;A6NGP5;H3BMV3;H3BTV5;H3BMM8;B4E1P3;H3BS08,Hematological and neurological expressed 1-like protein,HN1L,13,80.5,0.752326913,1.025233833,0.767294592,1.042694313,0.93259818,1.070278931,0.957884194,0.881619267,0.719341401,0.822429518,0.919293991,0.63574814,0.765265106,0.815630448,0.855347061,0.831832813,0.72140331,0.626296522,0.864754751,0.990819129,0.752185264,0.931507809,0.860379689,0.893728998,0.79835414,0.753884508,0.737581818
P62820;E7END7;P62820-2;P62820-3,Ras-related protein Rab-1A,RAB1A,19,80.5,1.104804733,1.018692943,1.141785406,0.953641385,1.422175204,1.224211833,1.052678724,1.113320023,0.731790229,1.179841347,1.293462355,1.417325697,1.331226382,1.597427435,1.714922,1.506095037,1.227801197,0.989534267,0.985461893,1.003122516,1.090503183,1.040195941,1.307020402,1.168186639,1.099693884,1.045149263,0.711721868
Q8N5L8,Ribonuclease P protein subunit p25-like protein,RPP25L,9,80.4,0.976620033,0.988533242,0.865919197,0.931379795,0.763541933,0.909246048,0.92203659,0.882697643,1.078625194,1.032889023,0.899186797,1.052488329,0.89277096,0.714289598,0.983293265,0.914278379,0.918260989,1.069247346,1.175901916,0.966131233,0.979539464,0.951452758,0.74317269,0.955596481,0.901826103,0.895208726,1.040341472
O43768;O43768-3;A6NMQ3;Q5T5H1;O43768-2;O43768-9;O43768-4;O43768-5;O43768-7;O43768-6;O43768-8,Alpha-endosulfine,ENSA,13,80.2,0.911312707,0.934154807,0.78319673,1.007151389,0.750376023,0.94611982,0.898215856,0.760159311,0.550318239,0.828599039,0.801607841,0.663552554,0.751502903,0.588136171,0.726732152,0.809594455,0.735543702,0.561189325,0.975261316,0.896818588,0.740793692,0.900114553,0.745130544,0.820418543,0.849610806,0.693910355,0.558564884
G3V2Q1;P07910;G3V576;P07910-3;G3V5V7;G3V555;G3V575;B4DSU6;A0A0G2JNQ3;B2RXH8;G3V4M8;G3V2H6;E5RG71;B3KT61;Q86SE5;Q86SE5-3,Heterogeneous nuclear ribonucleoproteins C1/C2,HNRNPC,30,80,1.366805818,0.829722046,1.10755664,1.318573414,1.554953493,1.452296442,0.904409231,1.440432007,0.92762881,1.447678637,1.368020132,1.493952101,1.589663388,1.790032205,1.409568898,1.754636032,1.032729031,1.308403412,1.467751956,0.940015431,3.339089853,0.850157367,4.313094417,1.46142466,1.312629595,1.932493134,2.916613774
P08238;Q58FF7,Heat shock protein HSP 90-beta,HSP90AB1,71,80,1.2200919,1.003761734,1.271909068,1.039940061,1.105923305,1.152512641,0.988435758,1.269612927,1.561018216,1.149398811,1.028630364,1.208712654,1.083517905,1.0290407,1.115484891,1.023090996,1.174830661,1.559045098,1.088488087,1.094897653,1.315666303,1.098278176,1.121401422,1.177617823,1.092026556,1.23713706,1.776067861
P62937;F8WE65;C9J5S7;P0DN26;A0A0H2UH34;A0A0B4J2A2;A0A075B767;A0A075B759;Q9Y536;F5H284;E5RIZ5;P0DN37,"Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed;Peptidyl-prolyl cis-trans isomerase",PPIA,15,80,1.027365233,0.887200737,1.148411851,1.042124027,0.984830546,1.076439494,1.025269519,1.3910155,0.733160226,0.992518446,0.989149609,1.062807102,1.039285046,0.948378401,1.170334988,1.066074994,1.155948474,0.694031794,0.992893546,1.107091595,1.052876477,1.07698312,0.960673487,1.124742345,1.229127345,1.188734013,0.693150749
Q06323;Q06323-3;Q06323-2;H0YLU2;H0YKK6,Proteasome activator complex subunit 1,PSME1,21,79.9,0.896866216,1.03175988,0.98751252,0.943554426,0.847558599,0.886193056,0.968446523,0.791304861,0.60767709,0.947296576,1.002606083,1.103259794,1.005840631,0.985671634,1.097256649,0.994301799,0.985012955,0.671320595,1.013231416,1.003299521,1.03404917,0.980099271,0.8913053,0.981659806,0.893270368,0.853608161,0.630084173
P06576;H0YH81;F8W079;H0YI37,"ATP synthase subunit beta, mitochondrial;ATP synthase subunit beta",ATP5B,30,79.8,1.085574427,1.020985763,1.097125699,1.047831816,1.123463298,1.118071735,1.12269566,1.107598026,0.918876308,1.088860748,1.006032308,1.085496622,1.081797231,1.119525513,1.18261075,1.12090722,1.011125875,0.862076708,1.006636496,1.027385704,1.081467419,1.02288714,1.153906653,1.123840549,1.087850403,1.086364707,0.864098954
P35908,"Keratin, type II cytoskeletal 2 epidermal",KRT2,58,79.8,2.770742835,0.961351975,3.261868418,1.008035967,2.095392525,1.189737028,2.50905271,1.931920509,3.146053589,1.173379932,0.565992027,1.962525208,0.784032102,1.166547726,1.165598222,0.840468452,1.39872715,1.141089384,0.782677804,0.449108436,0.434068281,0.334626935,0.556068106,0.587853967,0.40271106,0.270225421,0.564266697
P29373;Q5SYZ4,Cellular retinoic acid-binding protein 2,CRABP2,13,79.7,0.977141919,1.001914806,1.350427409,1.014498857,1.119350144,1.258764368,1.057873468,1.115973086,0.787050307,1.027118871,1.205136821,1.471310418,1.24531709,1.228449179,1.623588732,1.270544111,1.273668914,0.935072629,1.178311185,1.051215778,1.495425075,1.092667692,1.141613542,1.298393691,1.101380519,1.154181745,0.829589339
Q02790;F5H1U3;H0YFG2;F5H120,"Peptidyl-prolyl cis-trans isomerase FKBP4;Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed",FKBP4,39,79.7,1.042307238,0.930758449,0.77173994,0.940356295,0.870018509,0.962756933,0.950415231,0.957178158,0.799640337,1.047375176,0.973898451,0.792926111,1.019464908,0.871315537,1.035789923,1.004208152,0.939117732,0.866630246,0.950723132,0.991010038,0.797198701,0.99200167,0.828065693,0.941234369,0.965026762,0.941907656,0.818508493
P04080,Cystatin-B,CSTB,7,79.6,0.922454696,1.135766854,1.072746136,0.967588424,0.956248637,0.776659214,1.165248973,0.910417442,0.689429317,0.896303999,1.08741627,1.194044668,1.035138482,1.14396316,1.134718942,1.108363827,1.040767891,0.707427973,1.044370757,1.076011035,1.239965849,0.933323203,1.016718979,0.848551102,0.715806965,0.693858135,0.440430786
P61106;X6RFL8,Ras-related protein Rab-14,RAB14,19,79.5,1.049304384,0.99734498,1.048295248,0.979792786,1.077918312,1.111865809,1.050270061,1.013952084,0.809730154,1.121724752,1.062174806,1.159098283,1.1022187,1.16584689,1.30947227,1.113076845,1.141734887,0.873380653,1.028703882,0.97166087,1.059403416,1.022520031,1.100372405,1.220328529,1.180385985,1.051082125,0.891528431
O00244;E5RIM7;E5RGN3,Copper transport protein ATOX1,ATOX1,6,79.4,1.065131173,1.003073987,1.05601693,0.882088553,0.856161766,0.918394882,0.864638122,0.931084303,0.535064799,1.050530662,0.963017909,0.920735438,0.931662021,0.717649685,0.952318253,0.949274219,0.860554065,0.573441499,0.823091026,0.865572701,0.809645713,0.752370671,0.583944742,0.698607008,0.602719284,0.602670153,0.397865
P22626;P22626-2;A0A087WUI2,Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,36,79.3,1.089408577,0.908537017,0.906141547,0.915405623,0.902968992,0.824184183,0.964845284,0.984885923,0.757169681,1.118760383,0.974389253,0.984671891,1.026984812,0.987781364,0.961237744,1.033561076,1.145902499,0.862549984,1.114974384,0.922179306,0.980545102,0.974967832,0.924288074,0.843053672,0.938734155,1.041226531,0.789097908
P14618;P14618-3;B4DNK4;H3BU13;H3BN34;H3BQZ3,Pyruvate kinase PKM;Pyruvate kinase,PKM,48,79.3,1.1145276,1.026918028,1.248232484,1.05097574,1.169076301,1.152383996,1.032198966,1.278230838,0.724617508,1.099190992,1.026612919,1.21158172,1.106152206,1.063576589,1.089081513,1.045927738,1.206931974,0.737583647,0.996291042,1.102893359,1.188955407,1.065781741,1.05644336,1.059464648,1.030536464,1.205132172,0.713701178
P20340-2;P20340;P20340-4;P20340-3;F5H3K7;F5GX61,Ras-related protein Rab-6A,RAB6A,19,79.3,1.062458431,1.003256562,1.114816565,1.03892872,1.205784524,1.17607985,1.102572666,1.038141274,0.886801728,1.021548041,0.968222749,1.018692352,1.002220055,1.130462427,1.193923262,1.055742253,1.071558174,0.819342474,1.022887325,1.00869512,0.988733067,1.036812533,1.166167042,1.172517101,1.217532184,1.050538069,0.883801476
J3QQY7;J3KTM5,,TANC2,5,79.3,1.097316276,0.78215654,0.754636253,1.046414909,1.265251718,1.078562708,0.843190162,1.112872351,0.968365391,0.636888042,0.823071042,0.358949161,0.67394138,0.596945285,0.33685104,0.473127834,0.439368125,0.618005198,0.916993648,1.154319106,0.571973947,1.218468953,1.343781456,0.943714518,1.407651071,1.317581109,1.204835881
P62491;H3BSC1;H3BMH2;P62491-2;Q15907;B4DQU5;H3BN38;M0R377,Ras-related protein Rab-11A;Ras-related protein Rab-11B,RAB11A;RAB11B,17,79.2,1.047129044,0.989025158,1.036235494,0.962585803,1.047286267,1.090267357,1.030246393,0.980165118,0.687407603,0.995146963,0.949254819,1.141126945,0.9767849,1.068458526,1.143933055,1.008564282,0.959484851,0.70992914,1.028827359,1.000719292,0.984723599,1.055602824,1.011415745,1.030675506,1.044354566,0.927411086,0.714384362
P63104;E7EX29;B0AZS6;P63104-2;B7Z2E6;H0YB80,14-3-3 protein zeta/delta,YWHAZ,26,79.2,1.190118964,0.981423913,1.057191264,1.032977333,1.169223133,1.049168806,1.066662894,1.236666631,0.738775002,1.163365363,1.045962384,1.040115064,1.186689709,1.227222191,1.284514468,1.266326384,1.157198879,0.82027594,1.077005349,1.029007182,1.093806104,1.121252202,1.096699778,1.102863302,1.275017888,1.225294335,0.77859775
G3V4C1;P07910-2;B2R5W2;G3V4W0;B4DY08;P07910-4;G3V2D6;G3V251;G3V5X6;G3V3K6,Heterogeneous nuclear ribonucleoproteins C1/C2,HNRNPC,31,79.1,1.204061788,0.951119865,1.178087744,0.995428433,0.974477271,0.948246621,0.923705665,1.067935984,1.005900162,1.207958046,1.00383318,1.103315272,1.0545936,1.014803434,1.017523106,1.051438782,1.048589096,0.995460248,1.234713516,1.003812234,1.268180986,1.073982894,1.017549132,0.978823264,0.925480033,1.097843594,1.086110502
P50395;P50395-2;Q5SX87;V9GYF8;Q5SX90;Q5SX86;V9GYJ7;Q5SX91,Rab GDP dissociation inhibitor beta,GDI2,35,78.9,1.219816292,1.025231352,0.989080505,0.855811146,1.052017642,1.128256237,1.063596173,1.144804645,0.820522561,1.20429124,1.239647327,1.13834898,1.380301433,1.247282856,1.48601765,1.307055234,1.239228379,0.958975637,0.959358078,1.093702757,0.971111023,1.021081183,1.007840558,1.064359171,1.004195544,1.074471254,0.766054853
P06748;P06748-3;E5RGW4,Nucleophosmin,NPM1,26,78.9,1.221385133,0.9772534,1.177531174,1.142893427,1.216798175,1.098500571,0.996849617,1.237621318,0.930205319,1.164240975,1.001809869,1.153601018,1.164507554,1.139224412,1.027068468,0.926447528,1.164339705,0.889979604,1.198971664,0.99082562,1.339582823,1.124036538,1.158414873,1.004397179,0.92089475,1.412223931,0.926359984
O60701;O60701-3;O60701-2;E7ETF4;E7EV97;E7ER83;E7ER95;D6RHF4;E9PBD2,UDP-glucose 6-dehydrogenase,UGDH,37,78.9,0.867323417,0.924381983,0.584219209,0.875929118,0.808594056,0.698171621,0.95772226,0.903379593,0.580444067,0.921605443,1.004958587,0.652117836,0.997495277,0.923118827,0.858330103,1.027294992,1.005189781,0.638164476,0.842122088,0.919335945,0.603303325,0.953464039,0.830448327,0.735222,0.890546231,0.90565183,0.64720154
O15511;B1ALC0;O15511-2,Actin-related protein 2/3 complex subunit 5,ARPC5,15,78.8,1.013772423,0.94442407,0.875504588,0.949449829,0.962709485,1.040354815,1.002622467,1.01124481,0.803789396,1.132242885,1.029056907,0.934502678,1.176872444,1.068873116,1.286799255,1.192490329,1.042606183,0.940146027,0.991889611,1.018219023,0.911385388,0.983440105,0.939638316,0.994494277,0.894683008,0.981246245,0.789944134
Q9Y3E2,BolA-like protein 1,BOLA1,9,78.8,1.013605209,0.884532117,1.111497406,0.86597684,0.977185427,0.926218073,0.900945474,1.01814648,0.816955926,0.798501017,0.838851762,0.81679338,0.761531265,0.664902747,0.821896239,0.809100183,0.886959559,0.693729587,0.939223123,0.894383025,0.878466485,0.806799547,0.727537219,0.795364661,0.707191485,0.681751143,0.812689758
P55327-2;P55327-4;P55327-3;P55327;P55327-7;P55327-5;P55327-6;E5RFR7;E5RK35,Tumor protein D52,TPD52,11,78.8,0.954420297,0.931521395,0.742026635,0.829284448,0.767267914,0.947575233,1.093100554,0.869890394,0.647636642,0.860586756,0.94952511,0.829212586,0.891416725,0.869802119,1.130414214,1.019549653,0.967836225,0.606556349,1.056064673,0.949309963,0.810920011,0.898081185,0.909236626,1.125392515,1.073708231,0.953457127,0.53862196
P27797;K7EJB9;K7EL50,Calreticulin,CALR,41,78.7,1.026047334,1.06328981,1.344043533,1.064745845,1.251883469,1.226844343,1.121271316,1.01075601,0.858525326,1.020952941,1.135245062,1.45371383,1.140927552,1.387372128,1.516204682,1.10667195,1.106070743,0.812498182,1.108893007,1.100272209,1.575303325,1.08950649,1.347845565,1.352068106,1.033120965,1.192867377,0.808020199
H0YDK9,,PPP6R3,2,78.4,1.114409916,1.100502491,1.053639911,1.436903031,1.186564301,1.008922019,1.074753529,1.27010593,1.238534381,1.261011866,1.107488304,0.903870337,0.927202103,1.228084713,0.946633145,1.155488021,1.101407157,0.909870689,1.292778939,1.033794833,0.817636087,1.2104065,1.433989925,1.088507931,1.249188866,0.976121895,1.020534193
Q12904;Q12904-2;D6R937,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1;Endothelial monocyte-activating polypeptide 2,AIMP1,21,78.2,1.150831032,0.951199443,0.981567378,1.03974233,1.029853042,1.144541103,1.033655617,1.072449295,0.770085865,1.102768047,0.968185332,0.969653692,1.052500187,1.020902001,1.132950549,1.038891215,1.04300994,0.818655065,1.004853271,1.020937907,0.979194435,1.03794118,1.098963082,1.178473921,1.091990563,1.127426142,0.81974281
P25398,40S ribosomal protein S12,RPS12,11,78,1.10442511,0.996876325,0.958530066,0.92620653,0.979824221,1.067873258,1.006936776,0.992855588,0.766981506,1.093656776,0.995205473,0.933123578,0.978338663,1.044150138,1.294626964,1.1539707,0.974535029,0.865322597,1.098821733,0.971899812,0.93562115,0.889504912,0.91359462,1.000734245,0.941267698,0.901719571,0.648111526
P56277,Cx9C motif-containing protein 4,CMC4,8,77.9,0.977474792,1.075848508,0.677351503,0.76732932,0.701674938,0.924661426,0.924855025,0.722928797,0.452672625,0.989257439,1.02573148,0.515477428,0.755791832,0.636200734,0.751747021,0.974107717,0.617631389,0.443099787,0.883844753,1.09362604,0.6860584,0.733475047,0.711815584,0.850564528,0.852590166,0.690584148,0.465111656
Q9Y5L4;K7EIT2,Mitochondrial import inner membrane translocase subunit Tim13,TIMM13,7,77.9,0.96892784,1.012401026,1.024185311,0.983592122,0.928057917,1.086353064,1.093299706,0.872436229,0.661886073,0.836539449,0.940774692,0.779313489,0.716391241,0.776537863,1.005272644,1.018614559,0.879144399,0.59459136,0.886465556,0.882733979,0.849120028,0.898500253,0.738757422,0.875170014,0.833380563,0.557122747,0.46019431
