Majority protein IDs	Protein names	Gene names	Peptides	Sequence coverage Rep_1 [%]	Azaguanine_1	Raltitrexed_1	Topotecan_1	Floxuridine_1	Nutlin_1	Dasatinib_1	Gefitinib_1	Vincrisitine_1	Bortezomib_1	Azaguanine_2	Raltitrexed_2	Topotecan_2	Floxuridine_2	Nutlin_2	Dasatinib_2	Gefitinib_2	Vincrisitine_2	Bortezomib_2	Azaguanine_3	Raltitrexed_3	Topotecan_3	Floxuridine_3	Nutlin_3	Dasatinib_3	Gefitinib_3	Vincrisitine_3	Bortezomib_3
"O14639-6;O14639-2;O14639;F8W8M4;A0A0A0MRL6"	Actin-binding LIM protein 1	ABLIM1	18	22.7	0.966513404	1.152865792	1.021851849	1.140057171	1.089534704	1.156922161	1.111671223	1.09059336	1.11858235	0.975794555	1.212583931	1.066772657	1.163256476	1.145208413	1.07381837	1.164357549	1.074087282	1.096718765	0.953795402	1.153819281	1.010217323	1.1866645	1.096560817	1.078605952	1.110663095	1.022132254	1.092852206
Q12979-2	Active breakpoint cluster region-related protein	ABR	22	25.7	0.931669311	1.036324391	0.924491826	0.89295809	0.859639206	1.035976376	1.068776922	1.081459183	0.880482726	0.88287096	1.001405144	0.887193606	0.916399668	0.831775099	1.01146329	1.002402508	1.107714772	0.951607111	0.914473219	1.045768906	0.912588664	0.86029529	0.882702081	0.992780266	1.023398808	1.0725274	0.994740957
"Q9P1F3;Q5SZC9"	Costars family protein ABRACL	ABRACL	2	30.9	1.091620105	1.135966884	1.087129608	1.015191479	1.148976235	0.953661523	1.229259514	1.141787757	0.899943756	1.812391056	0.809529388	1.163022075	1.124523462	0.857036257	0.85522641	0.8511519	0.936034335	0.991293111	0.83243963	1.134436397	0.898152529	0.971476818	0.882688076	0.971197841	1.029109911	0.772395549	0.894331388
Q9ULW3	Activator of basal transcription 1	ABT1	8	29	1.162194568	1.002416045	1.108938748	1.022386445	0.984247775	1.008370893	0.953402261	0.875509958	1.032356414	1.112522204	1.019015842	0.997050025	0.997923341	1.01037584	0.953335163	1.009357151	0.88985536	1.141493527	1.110536616	0.875213613	0.982139146	0.778196854	0.906654214	0.855296191	0.869095396	0.803586366	1.145295382
"Q8N961;Q8N961-2"	Ankyrin repeat and BTB/POZ domain-containing protein 2	ABTB2	6	6.3	0.858221506	0.880069507	0.849759111	0.901539674	0.837930524	1.081807734	0.803586027	1.131257688	1.860060676	0.891576823	0.799558722	0.82711898	0.893262732	0.77828953	1.027371973	0.839796586	0.981447061	1.264730897	0.829819818	0.878237957	0.799676795	0.827795786	0.750461231	0.921618859	0.877399712	0.948091815	1.183398803
"P09110;H0Y4D4;C9JDE9;H7C131;P09110-2"	3-ketoacyl-CoA thiolase, peroxisomal	ACAA1	11	37.5	1.026000294	1.172705736	1.334469689	1.166200551	1.195846491	1.017281575	1.114493301	1.0960334	0.902515666	1.003554474	1.133336771	1.315122112	1.23858403	1.104218693	0.984374742	1.019361829	1.054680247	0.926441486	1.079315215	1.231427996	1.393715001	1.174989492	1.22384239	1.005510624	1.115616215	1.041314668	0.874852795
"A0A0B4J2A4;P42765;K7EME0"	3-ketoacyl-CoA thiolase, mitochondrial	ACAA2	12	47.2	0.993142003	1.16933	1.075262355	1.062245596	1.006196246	1.121334051	1.104215148	1.127272168	0.991706399	1.011271982	1.228581675	1.115352226	1.10234273	1.077777244	1.240704723	1.152285301	1.225079491	1.06374908	1.020579774	1.183120795	1.07514535	1.078256328	1.023215562	1.15014285	1.11597684	1.183386583	1.05660767
"Q13085;Q13085-4;Q13085-3;Q13085-2;Q59FY4"	"Acetyl-CoA carboxylase 1;Biotin carboxylase"	ACACA	74	34.8	0.700190958	0.861084958	0.810677617	0.720721717	0.960448825	1.153089509	1.418743049	0.887022542	0.735083379	0.656052323	0.818064862	0.806960032	0.742799685	0.906495438	1.125878492	1.356697985	0.863882273	0.714564025	0.687585619	0.857483387	0.815923189	0.70630461	0.928466058	1.132808175	1.412470085	0.882599464	0.694937485
"Q6JQN1;Q6JQN1-2;Q6JQN1-5;F8W1I9"	Acyl-CoA dehydrogenase family member 10	ACAD10	10	10.7	0.85313716	0.998256056	1.018907025	1.051484528	1.111172518	1.019772758	0.966152106	1.006161268	0.746590969	0.909132873	1.083508595	1.159735071	0.936461131	0.972164398	1.038661727	0.78941463	0.864592788	0.710632667	0.795938466	0.992555958	1.113523985	0.875947003	1.005438791	1.139734443	0.902689897	0.872792111	0.722869616
"Q709F0;Q709F0-2;D6RDI8;Q709F0-3;F8WEV0"	Acyl-CoA dehydrogenase family member 11	ACAD11	9	12.6	1.025486717	1.281795228	1.360654898	1.156564188	1.327817729	1.064458155	1.056097281	1.097852646	0.894208152	0.945715956	1.392921274	1.264138845	1.120805486	1.310022574	1.091827593	0.981438146	1.032612703	0.950455058	0.888962117	1.411973908	1.330529967	1.171424395	1.383276968	1.120398636	1.039242531	1.094178435	0.983953542
"Q9UKU7;Q9UKU7-2;Q9UKU7-3"	Isobutyryl-CoA dehydrogenase, mitochondrial	ACAD8	9	28.4	0.867765084	1.114581214	1.225998132	1.086566947	1.065722744	1.161710404	1.032245134	1.058973221	0.950730149	0.962478041	1.204064313	1.347413821	1.14303215	1.139722517	1.232047549	0.99084634	1.075310898	1.016960318	0.923544435	1.285040017	1.346944129	1.132129439	1.197646721	1.373124902	1.102033897	1.141875603	0.965937283
"Q9H845;H0Y8Z9"	Acyl-CoA dehydrogenase family member 9, mitochondrial	ACAD9	18	25.1	0.994609843	1.085741123	1.068589761	0.998784562	1.051498558	1.139043786	1.06258349	1.051407962	0.85390324	0.960124097	1.094656405	1.089489282	0.980854167	1.090082286	1.194283331	1.040205117	1.028577048	0.860570727	1.004314211	1.163726579	1.119432768	1.044624441	1.150910208	1.132338057	1.05398748	1.1292602	0.90918598
"Q5T4U5;P11310;P11310-2;B7Z9I1"	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	ACADM	15	35.9	0.970633411	1.264994051	1.19135456	1.05738094	1.146879538	1.199967315	1.13340847	1.082032031	0.807195905	1.016415673	1.323415151	1.142138235	1.015685613	1.16976781	1.223649322	1.119582715	1.068797285	0.837469913	0.976497736	1.215555598	1.143392044	1.109131232	1.093145553	1.230208175	1.080849396	1.164077447	0.792972146
"P16219;E9PE82"	Short-chain specific acyl-CoA dehydrogenase, mitochondrial	ACADS	8	19.7	1.067588794	1.132255101	1.152780868	0.935041501	1.104277741	1.344909477	1.161977691	1.064888719	0.842201817	0.982591976	1.055178	0.990644477	0.920150467	0.946368691	1.202049802	0.982167835	1.024553876	0.854137752	1.033944392	1.116776247	1.1842398	0.924467741	1.062971742	1.279885217	1.103931326	1.070127787	0.95564084
"P45954;P45954-2"	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial	ACADSB	12	35.6	0.982946429	1.233339949	1.245030084	1.184467072	1.214551746	1.238545406	1.164311299	1.174974373	0.795658517	1.003554748	1.226595334	1.253462751	1.132162719	1.245429764	1.229751996	1.137966968	1.114206308	0.814401789	0.961979622	1.220020003	1.202666998	1.12287399	1.187318575	1.162848806	1.144340723	1.131784431	0.74752495
"P49748-2;P49748;P49748-3"	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	ACADVL	27	46.4	0.978416402	1.183296662	1.24788096	1.102189363	1.280213977	1.055788039	0.993619016	1.090193292	0.966988388	0.931597306	1.226524673	1.224978972	1.120728188	1.243091271	1.115149596	0.956102778	1.064251286	0.982927431	0.922651219	1.203475945	1.24866657	1.087501661	1.248177609	1.107537319	0.998511529	1.065938767	1.010456142
"A0A087X1H5;Q15057;A0A0U1RQT1"	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2	ACAP2	18	25.4	0.96851894	1.034312817	0.992897821	0.955606755	0.983527962	0.975640994	1.042199812	0.961131131	1.539545506	0.959631411	1.051364689	1.009902169	0.94653634	0.952688076	0.979664544	1.003472318	1.013320419	1.576382366	0.931494791	0.9956644	1.016065058	0.958068329	1.025434005	0.959785731	1.041322217	0.89262291	1.408081331
P24752	Acetyl-CoA acetyltransferase, mitochondrial	ACAT1	17	50.4	0.955695275	1.114875586	1.179098662	1.168496919	1.188780361	1.267383352	1.132897534	1.052935069	0.756542551	1.019730677	1.160315693	1.199021776	1.092234238	1.269098562	1.255068249	1.183446705	1.043492113	0.75975142	1.005202811	1.138422355	1.190978822	1.15317748	1.229683532	1.227184572	1.156895114	1.052536429	0.742226121
"Q9BWD1;Q9BWD1-2"	Acetyl-CoA acetyltransferase, cytosolic	ACAT2	13	46.3	0.89094342	1.036543764	0.96436843	0.986620979	1.149489665	1.427872811	1.647988807	0.955966158	0.829503097	0.860005623	1.001085345	0.904534593	0.980873137	1.116088681	1.365032755	1.627153953	0.862358279	0.789526161	0.876018774	0.999866308	0.897823078	0.937124553	1.041452097	1.347299127	1.585776621	0.837839911	0.742217864
Q9H3P7	Golgi resident protein GCP60	ACBD3	19	41.7	1.106893724	1.094458371	1.175111468	1.230179122	1.310306394	1.072774127	1.103316106	1.075761358	0.92579861	0.965735856	1.041863253	1.167051493	1.20547656	1.241770266	1.011462934	1.028987185	1.012373566	0.91836588	1.089718578	1.085576399	1.156914114	1.185478428	1.293236635	1.0400485	1.110781287	1.008093917	0.988920818
"Q8NC06-2;K7EM05;Q8NC06;Q8NC06-3"	Acyl-CoA-binding domain-containing protein 4	ACBD4	5	19.7	1.045555285	1.091266916	1.356203131	1.189382845	1.348263889	1.067837639	1.010169716	1.046257687	0.926834912	0.987840966	1.213254663	1.56873261	1.27962333	1.482334606	1.172675523	0.903687012	0.940249191	0.896218995	0.967666148	1.149575873	1.384592216	1.222555673	1.463816118	1.078327813	1.036102696	0.846071735	0.826021839
"B7Z2R7;Q5T8D3-2;Q5T8D3-3;Q5T8D3;Q5T8D3-4;X6RDD7;Q5T8E0"	Acyl-CoA-binding domain-containing protein 5	ACBD5	19	32.3	0.939017271	1.132206453	1.217443803	1.280354015	1.278354465	1.195762164	1.143692549	0.875795025	0.827487233	0.969282091	1.170804637	1.261788319	1.318727479	1.277495912	1.198622767	1.031858474	0.871807422	0.797412929	0.964571959	1.12441088	1.194870201	1.312106648	1.272141719	1.138912211	1.061739855	0.842291832	0.790730115
Q9BR61	Acyl-CoA-binding domain-containing protein 6	ACBD6	9	31.6	1.066881819	1.037042529	0.899136234	1.253229054	1.039747161	1.00094224	1.067725303	1.138623033	1.372383762	1.059753402	1.036175292	0.949368715	1.160444237	1.195359134	1.024988194	1.065271271	1.033988612	1.13592118	0.923113671	1.009103682	0.887405848	1.139966949	0.960048417	1.022463722	1.011750267	1.023740559	1.049377448
"A0A0C4DGT6;Q96AP0-2;Q96AP0;R4GNJ5"	Adrenocortical dysplasia protein homolog	ACD	3	5.2	0.988996433	1.131576463	0.890434308	0.690807266	0.763090095	0.92615059	1.01151274	0.909977051	2.620291124	1.001370287	0.672100579	0.705547649	0.79691575	0.479755558	0.585223283	0.646679279	0.664493953	1.230470693	0.933395056	0.896056141	0.897957017	0.746625855	0.847730646	0.888811946	0.904909422	0.883528344	1.731520881
"E7EQT4;Q9UKV3"	Apoptotic chromatin condensation inducer in the nucleus	ACIN1	38	30.8	1.112830349	0.767955427	0.830978426	0.972018618	0.84417419	0.86133706	0.921795007	1.03205748	0.998436616	1.049595711	0.923853085	0.941604742	1.018749008	0.946220861	1.075956214	0.904214837	1.136987076	1.078354566	1.167506429	0.721727489	0.869804631	0.906148542	0.68734533	0.763564906	0.921076103	0.910008241	0.963020155
S4R3H4		ACIN1	39	32	1.133680579	0.848243506	0.926574129	0.975262252	0.908026585	0.951892072	0.934413817	0.919970002	0.891349774	1.092975649	0.806790967	0.92081319	0.926934231	0.866347599	0.922735628	0.873161098	0.898006857	0.901955636	1.120727814	0.812274085	0.905500137	0.958498788	0.894657997	0.908916293	0.928743988	0.884271782	0.911856174
"P53396-2;P53396-3"	ATP-citrate synthase	ACLY	52	44.5	0.649200876	0.863761517	0.817416164	0.810036215	0.862620373	1.058522649	1.078386346	0.857780267	0.778814988	0.623677701	0.914447178	0.907197568	0.876303729	0.833921686	1.053041669	1.014707924	0.888150447	0.711596863	0.628005042	0.960718523	0.933629271	0.822803184	0.879188136	1.034461264	1.134849653	0.899474775	0.648167766
P53396	ATP-citrate synthase	ACLY	53	44.6	0.750556641	0.904194402	0.882513884	0.902728383	0.865759122	1.070285457	1.153463204	0.994950337	0.838665598	0.73997056	0.945657234	0.904293524	0.89370202	0.917314017	1.106293443	1.223357544	1.016753272	0.837771598	0.706842549	0.897160297	0.845163443	0.861311309	0.840009923	1.016429386	1.159424369	0.968123256	0.783524857
P21399	Cytoplasmic aconitate hydratase	ACO1	26	28.7	0.878235316	1.020941136	0.986016132	1.034446152	1.150751005	1.132080569	1.094533826	0.936189817	0.842680539	0.884204559	1.022214277	1.008000052	1.040851845	1.085846843	1.121188193	1.012571956	0.906296708	0.823633476	0.847616351	1.02554878	0.987615509	0.951232591	1.091133719	1.093268648	1.068588311	0.884003089	0.783910789
"A2A274;Q99798"	Aconitate hydratase, mitochondrial	ACO2	33	41.4	1.044702173	1.252743933	1.230359469	1.216716669	1.214332459	1.441390308	1.112128744	1.155226034	1.022492742	1.086896843	1.385509178	1.27363826	1.100520308	1.432491779	1.528354919	1.174935042	1.165389865	1.069166152	1.009788814	1.218490003	1.169819361	1.077955658	1.234479518	1.287563454	1.070696915	1.078833822	1.028683143
"Q8WXI4-2;Q8WXI4"	Acyl-coenzyme A thioesterase 11	ACOT11	7	10.6	0.824300376	0.978752222	1.001592571	0.825898624	1.062124326	0.97505868	0.936213553	0.792671677	0.764236605	0.786864774	0.768070575	0.866565684	0.903375699	0.783548093	0.760498287	0.705320488	0.750300115	0.755381841	0.860914153	1.062416335	1.116830034	0.775064737	0.941496712	0.91106576	0.881220093	0.727264283	0.816046581
"Q9NPJ3;Q9NPJ3-2"	"Acyl-coenzyme A thioesterase 13;Acyl-coenzyme A thioesterase 13, N-terminally processed"	ACOT13	5	37.1	1.012238545	0.948161467	0.944304018	0.981333936	1.058798774	1.027284153	1.06763444	0.914679501	0.827021546	1.139042982	1.040235128	1.090980245	0.992957842	1.152235384	1.175403538	1.174396528	1.014872957	0.94271398	1.086401158	0.944813115	1.039912407	1.003444242	1.131666426	1.191246476	1.113902495	0.945028773	0.856819088
"A0A087X0W7;A0A087WT95;Q86TX2;P49753;G3V4F2;P49753-2"	"Acyl-coenzyme A thioesterase 1;Acyl-coenzyme A thioesterase 2, mitochondrial"	"ACOT2;ACOT1"	18	41.8	1.053982444	1.347143229	1.331783865	1.31482192	1.432284886	1.118777847	1.066206704	1.223236909	0.96193795	1.067730534	1.16020017	1.180122257	1.231244211	1.183094383	1.074500898	1.008821987	1.090742474	0.904887177	1.052381696	1.174368888	1.249694412	1.163819972	1.243712978	1.1158211	1.049376055	1.097266952	0.890044238
"O00154-4;O00154-6;O00154-7;O00154;O00154-5;K7EKP8;O00154-2;O00154-3"	Cytosolic acyl coenzyme A thioester hydrolase	ACOT7	12	37.6	1.03655334	1.092498915	1.008061803	0.946200501	1.075268726	1.024983245	0.996936343	1.157318585	1.099238712	0.998494233	0.957224202	0.931650265	0.959140099	0.916946192	0.871006431	0.864832015	1.040401106	0.964338596	1.042390363	1.119375853	1.02209517	1.018456024	1.113491896	1.062669953	1.010221624	1.209625867	1.140111456
O14734	Acyl-coenzyme A thioesterase 8	ACOT8	5	10.7	1.079669252	1.163145006	1.407316988	1.323602067	1.279469745	1.159448014	0.983165249	1.013339383	0.753683865	0.964338696	1.088139962	1.233782483	1.30001876	1.227767115	1.242190678	1.115995365	1.108151926	0.885478589	1.10935637	1.20111454	1.31879644	1.353458979	1.327010903	1.298060996	1.033567664	1.064937018	0.78754666
"Q9Y305;Q9Y305-2;Q9Y305-3;H7C5Q2"	Acyl-coenzyme A thioesterase 9, mitochondrial	ACOT9	12	31.9	0.991080729	1.110163109	1.138133152	1.041303023	1.095770607	1.056326451	1.002561609	1.176501425	0.877981333	0.98783993	1.126228269	1.196320981	1.123391465	1.135220931	1.111636917	1.001748168	1.253182449	0.918603213	1.012821505	1.13840256	1.199629244	1.121723891	1.163832284	1.11321295	1.026990991	1.379130092	0.97742604
"Q15067-2;Q15067;Q15067-3"	Peroxisomal acyl-coenzyme A oxidase 1	ACOX1	17	36.4	0.837817184	1.221525632	1.393779068	1.190229875	1.218350456	1.122179183	1.068136045	0.964831636	0.784032375	0.915894345	1.464936899	1.362122824	1.197733663	1.390870048	1.236647649	1.214593577	0.993382413	0.869674314	0.869872749	1.151105755	1.288469601	1.152064381	1.100749362	1.105109621	1.036199636	0.923559636	0.743680259
"O15254;O15254-2"	Peroxisomal acyl-coenzyme A oxidase 3	ACOX3	11	14.4	0.965771504	1.281212793	1.157972376	1.247958895	1.112727618	1.156557893	1.002748137	1.043249231	0.898291734	0.870691767	1.199923386	1.061504201	1.066900236	0.96831542	0.995731316	0.903082433	0.958580415	0.912285645	1.034516867	1.090665288	1.129275151	1.049455633	0.882586086	1.016367572	0.909214448	0.941969731	0.842910318
"P24666;G5E9R5;P24666-4;P24666-3"	Low molecular weight phosphotyrosine protein phosphatase	ACP1	7	51.9	0.959545744	1.019270341	0.897639391	1.044161203	0.960784361	1.053440926	0.977155054	1.000154922	0.857379444	1.114710948	1.020459901	0.918710582	0.974573367	0.997003581	0.991744162	0.996907724	1.010132221	0.856832245	1.034618794	0.939095095	0.921243828	1.060615249	0.956896407	1.096857241	0.939278611	1.092107913	0.828583913
"E9PHY0;E9PQY3;P11117;E9PKW9;E9PQW9;B7Z6U3;E9PP23;P11117-2"	Lysosomal acid phosphatase	ACP2	3	10.8	1.276686439	0.95361068	1.160720354	1.133767077	1.082211052	1.037148077	0.985032396	0.818500783	0.729173554	0.592956226	1.772180473	1.340042989	1.19207624	1.421028409	1.693432045	1.34525608	1.034996526	0.593946951	1.010559338	1.086219904	1.260646968	1.104715748	1.1283036	1.115923446	1.011165683	0.907287914	0.815801153
"V9GZ71;X5D289;Q9NPH0"	Lysophosphatidic acid phosphatase type 6	ACP6	3	13.4	1.019576411	1.040040113	1.237288856	1.131284192	1.4686741	1.434982775	1.087128467	1.203061539	0.887314146	1.062974462	1.023574034	1.089866902	0.980632645	1.214894056	1.188431429	0.959135441	0.96753656	0.794616229	1.264720045	1.113305677	1.233845851	1.064957064	1.175654662	1.506406316	1.008581985	0.980974377	0.768981214
"E9PF16;Q96CM8-3;Q96CM8;Q96CM8-2;Q96CM8-4"	Acyl-CoA synthetase family member 2, mitochondrial	ACSF2	18	36.5	0.83504833	1.061546801	1.06103177	0.901957802	0.990281301	1.12151428	1.065848048	0.891761455	0.858424438	0.88530655	1.111736257	1.087314689	0.907885655	0.971789113	1.177803357	1.044157304	0.869946765	0.831270705	0.940804505	1.073717175	1.133423112	0.830811009	1.017851457	1.096856669	1.049920421	0.831124199	0.883958341
"Q4G176;F5H755;F5H5A1;F5H362"	Acyl-CoA synthetase family member 3, mitochondrial	ACSF3	10	13.9	1.111309036	1.217143649	1.314500673	1.330008081	1.24083782	1.404885031	1.145683855	1.153674322	0.912246314	1.07621852	1.232716028	1.215689482	1.183445459	1.227387294	1.362925302	1.088738909	1.060459951	0.857125408	1.057041444	1.192496108	1.285486137	1.266846999	1.154405667	1.318230428	1.11372259	1.063731519	0.77889316
"P33121-3;P33121;E7EPM6;P33121-2;B7Z3Z9;H0Y9U7"	Long-chain-fatty-acid--CoA ligase 1	ACSL1	17	22.6	0.918716345	1.097568507	1.153507573	1.103230143	1.242648787	1.075337335	1.296670319	0.946647462	0.980645497	0.926849434	1.106226822	1.112602951	1.106594119	1.192861378	1.056247761	1.212312917	0.970048869	0.964282291	0.90004936	1.07455422	1.0950741	1.013806114	1.189467792	1.049241915	1.245442601	0.88186061	1.001642308
O95573	Long-chain-fatty-acid--CoA ligase 3	ACSL3	23	36.4	0.862661987	1.055371944	0.90567469	1.008067311	1.038395563	1.088411182	1.147286182	0.907647582	1.023203324	0.877341997	1.102794583	0.941861754	1.03386315	1.066244433	1.149368908	1.216550344	0.899136757	1.03572527	0.906416636	1.085996933	0.887921302	1.042447568	1.058890214	1.114222842	1.196906374	0.91735797	1.050926106
"O60488-2;O60488"	Long-chain-fatty-acid--CoA ligase 4	ACSL4	18	31	0.864338034	1.088602342	1.128160381	0.965378293	1.285976212	1.158852293	1.429690816	1.235801093	1.431235265	0.814886385	1.068891216	1.142241869	0.964882012	1.259561373	1.147498885	1.406687078	1.214852176	1.408286783	0.827860358	1.126255119	1.128188329	0.942548287	1.321032154	1.155515366	1.499537416	1.259910863	1.476870005
"H3BSM0;Q53FZ2;Q53FZ2-2"	Acyl-coenzyme A synthetase ACSM3, mitochondrial	ACSM3	8	17.2	0.988830386	1.014438048	1.090922612	1.082955881	1.05127703	1.232510796	1.092533615	1.027165464	0.860817746	1.020323321	0.907034615	1.043935294	1.04505145	1.046332688	1.372592706	1.007470105	0.988764087	0.785184327	0.850257311	0.856996374	1.027359547	0.83583378	0.806036093	1.236630075	0.894962476	0.845188025	0.586643559
"Q9NUB1-2;Q9NUB1;Q9NUB1-4;Q9NUB1-3"	Acetyl-coenzyme A synthetase 2-like, mitochondrial	ACSS1	13	20.2	1.004508633	1.041655404	0.977431926	0.87788254	0.905614857	1.176092348	1.067430659	0.926064361	0.707434226	1.043037557	1.103288723	1.021567689	0.960256934	0.927313683	1.273949864	1.076799125	0.993805015	0.784474038	1.086395764	1.130054959	1.058232501	1.016421674	1.041681956	1.284874647	1.204880586	1.039572426	0.831879444
"Q9NR19;Q9NR19-2"	Acetyl-coenzyme A synthetase, cytoplasmic	ACSS2	14	26.2	0.845129091	1.046671822	1.159632725	1.042114152	1.242174244	2.097074229	2.425932049	0.975864425	0.906137367	0.818594412	1.026895219	1.090280315	1.079379304	1.107855282	1.733689413	1.969954482	0.97117163	0.970423668	0.865433326	1.05629515	1.14839578	0.919738018	1.166620256	1.824603506	2.16400747	0.900472173	0.881160651
"P62736;P63267;P63267-2"	"Actin, aortic smooth muscle;Actin, gamma-enteric smooth muscle"	"ACTA2;ACTG2"	23	57.3	1.045083218	1.251391436	1.095676973	1.299077014	1.150284862	1.127688269	1.081378888	1.439970564	1.004958572	1.088205551	1.251208516	1.10675371	1.202687222	1.113983155	1.172154714	1.20652683	1.493936289	1.017140181	1.033774207	1.175297378	1.058663959	1.30947645	1.088413971	1.128655018	1.085737233	1.476408096	1.006337031
